assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff,SampleName
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0031.trinity_out_2.2.0.Trinity.fasta,151377,201,9452,96191565,635.44373,0,26556,0,63270,93.35009000000001,273,520,915,1464,2448,0.53587,0.00677,0.00207,1.95396,0,0.0,0.1256,24321657,20288334,0.8341700000000001,16625732,0.68358,3662602,83005,1374232,0.01429,34774,0.22971999999999998,1974,0.013040000000000001,119752,0.79108,2674,0.01766,0.30525,0.46667,0.57796,MMETSP0031
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1406.trinity_out_2.2.0.Trinity.fasta,32728,201,11297,30793055,940.8779900000001,0,11154,1,18474,83.26831,414,915,1389,2013,3286,0.46835,0.00855,0.00535,1.9341,0,0.0,0.17615999999999998,22776475,21006596,0.9222899999999999,17082460,0.75,3924136,23551,1086773,0.035289999999999995,13387,0.40904,1436,0.04388,17607,0.53798,1434,0.04382,0.31544,0.42212,0.35055,MMETSP1406
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0733.trinity_out_2.2.0.Trinity.fasta,64661,201,13527,43340496,670.27259,0,12010,2,22745,81.33338,279,552,999,1630,2982,0.41115,0.01248,0.01284,1.8370900000000001,0,0.0,0.12498,24442205,21262896,0.86993,17358001,0.71017,3904895,50292,1280714,0.02955,25089,0.38800999999999997,2066,0.03195,35896,0.55514,3767,0.05826,0.19946,0.40156,0.46593999999999997,MMETSP0733
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0604.trinity_out_2.2.0.Trinity.fasta,29387,201,7808,26528749,902.7375699999999,0,9370,0,15985,81.95821,390,864,1338,1984,3227,0.45245,0.0085,0.0035399999999999997,1.8117900000000002,0,0.0,0.17104,30791197,29400240,0.95483,26941426,0.87497,2458814,19113,759831,0.02864,9956,0.33879000000000004,1051,0.03576,14366,0.48886,1865,0.06346,0.41258,0.48657,0.41186999999999996,MMETSP0604
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0039.trinity_out_2.2.0.Trinity.fasta,154322,201,36657,102829393,666.3301,0,25988,47,40816,69.9921,289,526,934,1645,3153,0.55603,0.01371,0.00159,1.60322,0,0.0,0.12605999999999998,13610458,12029870,0.88387,10245185,0.75274,1784685,61295,9195177,0.08942,82971,0.53765,17320,0.11223,136548,0.8848299999999999,6574,0.0426,0.16884000000000002,0.45183999999999996,0.50373,MMETSP0039
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0378.trinity_out_2.2.0.Trinity.fasta,42220,201,3753,17385062,411.77314,0,1581,0,8814,85.35229,232,317,457,662,1043,0.57815,0.00469,-0.0042,1.98236,0,0.0,0.08736000000000001,14998989,11660216,0.7774,8316356,0.5544600000000001,3343860,34291,337006,0.01938,8606,0.20384000000000002,702,0.016630000000000002,16583,0.39278,7393,0.17511,0.14732,0.21728000000000003,0.20706999999999998,MMETSP0378
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0015.trinity_out_2.2.0.Trinity.fasta,63642,201,14591,67644392,1062.88916,0,24655,22,34138,74.9293,452,1090,1653,2360,3992,0.55538,0.008740000000000001,0.00573,2.02256,0,0.0,0.18656,20741552,19484144,0.9393799999999999,17808557,0.85859,1675587,22781,7310215,0.10807,37204,0.58458,9886,0.15534,44977,0.70672,3988,0.06266000000000001,0.23404,0.5020399999999999,0.32266999999999996,MMETSP0015
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0936.trinity_out_2.2.0.Trinity.fasta,9258,201,17498,13105447,1415.58079,0,4744,20,6564,77.93839,707,1428,2141,3166,5824,0.55195,-0.00296,-0.0026899999999999997,2.7549099999999997,0,0.0,0.22537,28939567,27873726,0.9631700000000001,26019856,0.8991100000000001,1853870,6438,971051,0.0741,2824,0.30503,462,0.0499,3312,0.35774,708,0.07647000000000001,0.44828,0.57234,0.47017,MMETSP0936
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0005.trinity_out_2.2.0.Trinity.fasta,32824,201,11058,27684811,843.43197,0,9573,2,16407,80.15649,352,803,1283,1894,3042,0.478,0.01152,0.007940000000000001,2.01424,0,0.0,0.16132,28054262,26448367,0.94276,24055068,0.85745,2393299,21238,1048788,0.037880000000000004,11615,0.35386,1351,0.04116,17943,0.54664,2106,0.06416000000000001,0.38214000000000004,0.48691,0.46347,MMETSP0005
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0603.trinity_out_2.2.0.Trinity.fasta,26824,201,9752,24977503,931.1625,0,8997,0,15329,84.45698,415,896,1354,1982,3269,0.45266999999999996,0.01078,0.00632,1.8106799999999998,0,0.0,0.17565999999999998,28861835,27378192,0.9485899999999999,24797178,0.8591700000000001,2581014,18487,700415,0.02804,9054,0.33753,1024,0.038169999999999996,11853,0.44188,1419,0.0529,0.38741,0.51315,0.3299,MMETSP0603
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0957.trinity_out_2.2.0.Trinity.fasta,17377,201,6001,14442659,831.1365,0,5258,0,7737,68.38464,354,817,1261,1751,2674,0.41192,0.01096,0.0056,1.86503,0,0.0,0.16169,24797231,23941992,0.9655100000000001,21543618,0.86879,2398374,7811,288917,0.02,4609,0.26524000000000003,396,0.02279,9491,0.54618,2663,0.15325,0.3542,0.38541,0.024980000000000002,MMETSP0957
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0418.trinity_out_2.2.0.Trinity.fasta,34509,201,25903,26452658,766.5437400000001,0,8587,10,15056,72.27583,321,715,1141,1681,2790,0.49272,0.007909999999999999,0.00331,1.75085,0,0.0,0.14792,24944680,22905640,0.9182600000000001,20885018,0.83725,2020622,19775,1445897,0.05466,12214,0.35394000000000003,2240,0.06491,17078,0.49488999999999994,5300,0.15358,0.27383,0.36491,0.2652,MMETSP0418
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1381.trinity_out_2.2.0.Trinity.fasta,21667,201,9032,14433663,666.15881,0,4509,0,8442,79.49579,282,589,992,1428,2253,0.6342800000000001,0.00413,0.00329,2.14899,0,0.0,0.12714,20214405,18833620,0.93169,17538171,0.86761,1295449,11149,768932,0.053270000000000005,5904,0.27249,1443,0.0666,13798,0.6368199999999999,1237,0.057089999999999995,0.31394,0.5091100000000001,0.5675100000000001,MMETSP1381
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0907.trinity_out_2.2.0.Trinity.fasta,57054,201,14075,38214901,669.8023099999999,0,10680,4,19842,81.45815999999999,275,552,1016,1654,2989,0.41202,0.01193,0.011609999999999999,1.84953,0,0.0,0.12532000000000001,17610281,15221160,0.8643299999999999,12422268,0.7054,2798892,42518,1170937,0.030639999999999997,20901,0.36634,1850,0.03243,34615,0.6067100000000001,2549,0.044680000000000004,0.20406,0.41285,0.44293999999999994,MMETSP0907
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0494.trinity_out_2.2.0.Trinity.fasta,34814,201,11864,29319161,842.1658199999999,0,9360,5,15050,74.30883,332,790,1372,2138,3739,0.48717,0.015519999999999999,0.008190000000000001,1.9624,0,0.0,0.1574,22690098,21238262,0.93601,19409985,0.85544,1828277,21960,987743,0.03369,11417,0.32794,1253,0.03599,22797,0.65482,2258,0.06486,0.36796,0.43756000000000006,0.42418999999999996,MMETSP0494
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1377.trinity_out_2.2.0.Trinity.fasta,149771,201,8927,66205971,442.048,0,9311,0,36456,86.90699000000001,234,333,501,774,1354,0.52856,0.014740000000000001,0.010490000000000001,1.91402,0,0.0,0.09292,21367697,13817441,0.64665,11033485,0.51636,2783956,53464,956205,0.01444,25582,0.17081,1929,0.01288,130408,0.87072,3585,0.02394,0.21559,0.30279,0.49468,MMETSP1377
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0327.trinity_out_2.2.0.Trinity.fasta,22826,201,14716,27017903,1183.64597,0,10262,4,14619,78.39992,566,1186,1753,2509,3951,0.47418000000000005,0.00346,0.00761,2.0026599999999997,0,0.0,0.21211999999999998,38226388,37168496,0.9723299999999999,35320689,0.92399,1847807,14048,1095134,0.040530000000000004,7667,0.33589,1401,0.06138,7769,0.34036,2570,0.11259000000000001,0.42028999999999994,0.51777,0.04482,MMETSP0327
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0213.trinity_out_2.2.0.Trinity.fasta,43586,201,15999,23438257,537.74737,0,4911,4,9811,67.83975,254,422,681,1054,1881,0.461,0.01193,0.03782,1.97639,0,0.0,0.10953,26677986,24018849,0.9003200000000001,19797042,0.74207,4221807,25813,613689,0.026180000000000002,14473,0.33205999999999997,1275,0.02925,30691,0.70415,1564,0.03588,0.23284000000000002,0.39105,0.41883000000000004,MMETSP0213
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1162.trinity_out_2.2.0.Trinity.fasta,39133,201,7046,21959233,561.14361,0,4823,0,15615,90.93647,267,460,717,1049,1755,0.6733399999999999,0.010790000000000001,0.00746,2.32862,0,0.0,0.10386,18563447,16153160,0.87016,12641309,0.68098,3511851,23822,797012,0.0363,15305,0.3911,1513,0.03866,24988,0.63854,1936,0.04947,0.21648,0.36483000000000004,0.36102,MMETSP1162
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0041.trinity_out_2.2.0.Trinity.fasta,41011,201,16838,31476670,767.51774,0,10607,8,20151,85.52011,329,725,1115,1591,2559,0.52767,0.00705,0.00848,2.02052,0,0.0,0.14955,37158309,34909144,0.93947,31954554,0.8599600000000001,2954590,24478,1058093,0.03362,12081,0.29458,1537,0.03748,22444,0.54727,1986,0.04843,0.37919,0.52205,0.48686,MMETSP0041
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1161.trinity_out_2.2.0.Trinity.fasta,13829,201,13953,12171140,880.11715,0,4008,3,6987,74.56631,365,830,1388,2113,3399,0.4676,0.01911,0.0055899999999999995,1.7274,0,0.0,0.16514,20974718,19886743,0.9481299999999999,18263440,0.87074,1623303,8877,265455,0.02181,4342,0.31398000000000004,427,0.03088,7131,0.51566,1332,0.09632,0.37104000000000004,0.43087,0.03507,MMETSP1161
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1380.trinity_out_2.2.0.Trinity.fasta,40432,201,8401,22837061,564.8264,0,5345,0,10660,69.82614000000001,264,457,734,1119,1874,0.3921,0.01882,0.036489999999999995,1.3634600000000001,0,0.0,0.1119,17458451,15802770,0.9051600000000001,13655014,0.78214,2147756,21777,584939,0.02561,10995,0.27194,1216,0.030080000000000003,29812,0.73734,998,0.02468,0.3167,0.47551000000000004,0.42735,MMETSP1380
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0463.trinity_out_2.2.0.Trinity.fasta,43507,201,13857,32159404,739.1777,0,10138,9,3900,33.60883,306,667,1118,1669,2795,0.39275,0.01396,0.0269,1.80906,0,0.0,0.13919,43166702,41008938,0.95001,38672965,0.8959,2335973,20078,824432,0.025639999999999996,8575,0.19709000000000002,1056,0.02427,29287,0.6731600000000001,1527,0.0351,0.44411000000000006,0.5733699999999999,0.47433000000000003,MMETSP0463
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1151.trinity_out_2.2.0.Trinity.fasta,50362,201,9149,31844669,632.31542,0,8264,0,24584,91.51566,300,541,817,1179,1930,0.6914899999999999,0.010879999999999999,0.00329,2.36211,0,0.0,0.11266,23250182,21527727,0.9259200000000001,18906694,0.81318,2621033,35413,957572,0.03007,16552,0.32866,1707,0.033889999999999997,30706,0.6097100000000001,2295,0.04557,0.31483,0.49149,0.56061,MMETSP1151
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0006.trinity_out_2.2.0.Trinity.fasta,47463,201,15370,33886777,713.9619700000001,0,10216,2,20242,80.79508,309,634,1012,1519,2645,0.58919,0.01182,0.00532,2.2362599999999997,0,0.0,0.13729,21377723,19821580,0.9272100000000001,17545564,0.8207399999999999,2276016,24858,928073,0.027389999999999998,13489,0.2842,1286,0.027089999999999996,31515,0.66399,2069,0.04359,0.38143,0.48273,0.4516,MMETSP0006
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0017.trinity_out_2.2.0.Trinity.fasta,46484,201,19106,57248974,1231.5845,0,20430,41,27948,74.23284,555,1255,1912,2825,4716,0.46316999999999997,0.0038200000000000005,0.00434,1.77833,0,0.0,0.21115,16818502,15809457,0.94,14646206,0.87084,1163251,17452,6578245,0.11490999999999998,28263,0.60802,7111,0.15298,30524,0.65666,3601,0.07747000000000001,0.23686,0.48886999999999997,0.32058000000000003,MMETSP0017
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1353.trinity_out_2.2.0.Trinity.fasta,15676,201,15974,13392163,854.3099599999999,0,4706,1,7848,78.63641,352,829,1352,1952,3054,0.5823699999999999,0.01867,0.00635,2.6482799999999997,0,0.0,0.15662,9858735,9286893,0.9420000000000001,7985912,0.81003,1300981,8550,476323,0.03557,5571,0.35538000000000003,615,0.03923,10540,0.67237,943,0.060160000000000005,0.34119,0.39173,0.07117000000000001,MMETSP1353
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1034.trinity_out_2.2.0.Trinity.fasta,121881,201,6419,78234630,641.8935700000001,0,23531,0,58183,94.42586,283,560,911,1317,1984,0.67338,0.006509999999999999,0.00315,2.10114,0,0.0,0.11784000000000001,34259959,30589043,0.89285,26402346,0.77065,4186697,57136,1598476,0.02043,28002,0.22975,2528,0.02074,73800,0.60551,5422,0.044489999999999995,0.37595,0.48507,0.46163999999999994,MMETSP1034
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1409.trinity_out_2.2.0.Trinity.fasta,32186,201,15472,32000502,994.2366900000001,0,11774,5,18527,81.58906,442,976,1465,2149,3513,0.4666,0.007940000000000001,0.00685,1.9366900000000002,0,0.0,0.18392,22212625,20678760,0.93095,17058847,0.76798,3619913,23701,1096412,0.034260000000000006,13616,0.42303999999999997,1495,0.04645,15262,0.47418000000000005,1593,0.04949,0.32138,0.44322,0.40886,MMETSP1409
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1401.trinity_out_2.2.0.Trinity.fasta,15284,201,17621,18365827,1201.63746,0,6935,12,11161,87.21582,583,1175,1729,2475,4073,0.66789,0.00255,-0.00298,2.5808299999999997,0,0.0,0.17825,21278952,19700680,0.9258299999999999,15993086,0.75159,3707594,9975,922283,0.05022,6753,0.44183,860,0.05627000000000001,5881,0.38478,853,0.055810000000000005,0.31343000000000004,0.42073,0.36504000000000003,MMETSP1401
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0747.trinity_out_2.2.0.Trinity.fasta,28743,201,6861,22121887,769.64433,0,7251,0,13901,80.44351,334,712,1109,1630,2623,0.46683,0.00757,0.00466,1.82207,0,0.0,0.15127000000000002,28843363,27603643,0.9570200000000001,25415080,0.8811399999999999,2188563,16009,592342,0.02678,8748,0.30435,955,0.03323,15591,0.54243,5295,0.18422,0.33243,0.38175,0.03926,MMETSP0747
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0216.trinity_out_2.2.0.Trinity.fasta,65706,201,8511,43583004,663.3032599999999,0,12162,0,26551,81.83851999999999,289,562,929,1441,2480,0.42849,0.00775,0.00636,1.6914,0,0.0,0.1316,36027002,32189283,0.8934799999999999,25678848,0.71277,6510435,48040,1424651,0.03269,26668,0.40587,2701,0.04111,38912,0.59221,3423,0.0521,0.23699,0.32145,0.42548,MMETSP0216
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0097.trinity_out_2.2.0.Trinity.fasta,116587,201,8308,83231241,713.89813,0,28224,0,59604,94.31113,301,667,1066,1495,2225,0.6653600000000001,0.00615,0.00235,2.0500599999999998,0,0.0,0.1306,33542471,29692656,0.88523,24983331,0.74483,4709325,64580,1833351,0.02203,30673,0.26309,2694,0.02311,65028,0.55776,4983,0.04274,0.35734,0.48602,0.4711,MMETSP0097
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0106.trinity_out_2.2.0.Trinity.fasta,36426,201,19263,35139471,964.6810199999999,0,11367,45,19525,86.02511,380,950,1586,2495,4752,0.59913,0.00541,0.0038,2.0919,0,0.0,0.16981,24348363,23041929,0.94634,21318423,0.87556,1723506,21395,2361645,0.06721,12064,0.33119,2791,0.07662000000000001,22245,0.61069,1414,0.03882,0.34669,0.56891,0.55502,MMETSP0106
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0057.trinity_out_2.2.0.Trinity.fasta,132248,201,9280,75941639,574.23658,0,18934,0,50529,91.1939,266,457,758,1195,1926,0.65864,0.00873,0.00428,2.12304,0,0.0,0.10908,23358333,19510657,0.8352799999999999,15353456,0.6573,4157201,73248,1814870,0.0239,36489,0.27591,2923,0.0221,86665,0.65532,6162,0.04659,0.27526999999999996,0.37932,0.4209,MMETSP0057
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1333.trinity_out_2.2.0.Trinity.fasta,76564,201,10974,46511961,607.49126,0,12886,1,27979,84.18235,267,493,864,1319,2158,0.54819,0.015269999999999999,0.00249,2.20292,0,0.0,0.12222000000000001,20244656,17468010,0.86285,14837240,0.7329,2630770,38341,1166424,0.02508,21666,0.28298,1739,0.02271,61020,0.79698,2256,0.02947,0.29654,0.42866000000000004,0.43181,MMETSP1333
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1038.trinity_out_2.2.0.Trinity.fasta,136736,201,6294,86723636,634.24143,0,24557,0,57425,93.88596,270,524,928,1464,2403,0.6003,0.00859,0.00185,2.03933,0,0.0,0.12318,27332759,23297388,0.85236,19333215,0.70733,3964173,71436,1226136,0.01414,30774,0.22505999999999998,1817,0.01329,99755,0.72954,3353,0.02452,0.32081,0.47386999999999996,0.55919,MMETSP1038
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0013.trinity_out_2.2.0.Trinity.fasta,38251,201,17601,48371657,1264.5854199999999,0,17110,24,23110,77.94483000000001,566,1298,2000,2979,5013,0.45474,0.00815,0.00884,1.8021200000000002,0,0.0,0.21659,18131726,17246647,0.95119,16119430,0.88902,1127217,15807,4583113,0.09475,22613,0.59117,4864,0.12716,22909,0.59891,2958,0.07733,0.27803,0.54385,0.40044,MMETSP0013
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1065.trinity_out_2.2.0.Trinity.fasta,41105,201,15266,35048810,852.6653699999999,0,11383,4,20299,78.22853,358,789,1285,1947,3415,0.4805,0.00551,0.00591,1.9033,0,0.0,0.16062,32997247,30626569,0.92816,26484602,0.8026300000000001,4141967,27385,1542623,0.04401,17732,0.43138000000000004,2665,0.06483,18125,0.44093999999999994,4938,0.12013,0.27014,0.36527,0.05425,MMETSP1065
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1447.trinity_out_2.2.0.Trinity.fasta,37747,201,8750,24738347,655.37253,0,7279,0,14976,80.76342,293,568,916,1324,2108,0.43754,0.02223,0.009290000000000001,1.82739,0,0.0,0.13115,22392435,20217425,0.9028700000000001,16660491,0.74402,3556934,25595,799211,0.032310000000000005,14738,0.39044,1540,0.0408,20612,0.54606,2764,0.07322000000000001,0.24861,0.37155,0.31983,MMETSP1447
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0803.trinity_out_2.2.0.Trinity.fasta,28497,201,14662,21253452,745.8136599999999,0,6035,8,14450,90.58736999999999,317,633,1078,1757,3381,0.6905899999999999,0.01659,0.0060799999999999995,2.19082,0,0.0,0.12290999999999999,27725985,26542419,0.95731,24208767,0.8731399999999999,2333652,19192,913389,0.042980000000000004,7760,0.27231,1158,0.040639999999999996,15387,0.53995,1953,0.06853,0.34074,0.41417,0.04206,MMETSP0803
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0708.trinity_out_2.2.0.Trinity.fasta,24762,201,12276,13501009,545.23096,0,2498,2,8479,77.3274,269,468,688,929,1401,0.44235,0.015119999999999998,0.011359999999999999,1.93894,0,0.0,0.11345,29826249,27135317,0.9097799999999999,24814520,0.8319700000000001,2320797,8820,391829,0.029019999999999997,5409,0.21844,970,0.039169999999999996,13589,0.54878,4504,0.18189,0.30227,0.38941,0.24891,MMETSP0708
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1396.trinity_out_2.2.0.Trinity.fasta,49169,201,8492,28691865,583.53566,0,6875,0,5817,46.77843,271,476,761,1160,1988,0.42578,0.023569999999999997,0.03601,1.6759,0,0.0,0.11709000000000001,23194737,20434545,0.8809999999999999,15662233,0.67525,4772312,30157,955490,0.0333,18796,0.38227,2230,0.04535,31680,0.64431,1682,0.034210000000000004,0.20715,0.37276,0.45163000000000003,MMETSP1396
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0820.trinity_out_2.2.0.Trinity.fasta,48764,201,11889,36221127,742.7841599999999,0,11752,3,20978,78.99987,311,674,1117,1640,2687,0.63318,0.00884,0.0007599999999999999,2.14545,0,0.0,0.13566,21809632,19877850,0.91143,16930382,0.77628,2947468,34240,1288676,0.03558,18659,0.38264000000000004,1753,0.03595,28253,0.57938,2787,0.05715,0.2987,0.40579,0.37434,MMETSP0820
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0726.trinity_out_2.2.0.Trinity.fasta,23679,201,13807,18977152,801.43384,0,5857,6,10876,85.6528,315,732,1301,2033,3533,0.50155,0.00448,0.00525,1.9463599999999999,0,0.0,0.14953,21647774,20640398,0.95347,19114037,0.8829600000000001,1526361,13980,411519,0.02168,5851,0.2471,459,0.01938,16698,0.70518,971,0.041010000000000005,0.41901000000000005,0.49263999999999997,0.44848000000000005,MMETSP0726
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0800.trinity_out_2.2.0.Trinity.fasta,37562,201,12213,25050951,666.9227099999999,0,7146,3,15001,79.32364,293,577,929,1388,2326,0.44551,0.01341,0.01072,1.83077,0,0.0,0.13059,24127704,21421738,0.88785,18297741,0.75837,3123997,24898,1067288,0.0426,14075,0.37471,2120,0.05644,16764,0.4463,5329,0.14187,0.23160999999999998,0.32548,0.06237,MMETSP0800
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1364.trinity_out_2.2.0.Trinity.fasta,47723,201,7409,33700949,706.17834,0,10228,0,25429,88.45783,330,629,944,1341,2097,0.68324,0.0107,0.00352,2.35117,0,0.0,0.12479000000000001,26382903,23597589,0.89443,18620272,0.70577,4977317,30087,1446511,0.04292,22687,0.47539,2229,0.04671,26276,0.5505899999999999,2484,0.05205,0.24638000000000002,0.36646,0.40381999999999996,MMETSP1364
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0368.trinity_out_2.2.0.Trinity.fasta,107051,201,6764,73352769,685.2133,0,23836,0,50614,91.89698,292,613,1020,1464,2195,0.61815,0.00587,0.0009199999999999999,2.12317,0,0.0,0.13042,22831112,19448914,0.8518600000000001,15616065,0.68398,3832849,65685,1287242,0.01755,28888,0.26985,2062,0.01926,66192,0.61832,3530,0.03297,0.29575999999999997,0.44548999999999994,0.48349,MMETSP0368
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1349.trinity_out_2.2.0.Trinity.fasta,21247,201,5431,18903505,889.70231,0,7790,0,9952,60.425619999999995,401,923,1306,1720,2396,0.39386,0.01178,0.0070799999999999995,1.9801099999999998,0,0.0,0.17142000000000002,21453339,20614486,0.9609,19310365,0.9001100000000001,1304121,9870,706915,0.0374,6187,0.29119,951,0.04476,9591,0.4514,4481,0.2109,0.34133,0.39178,0.0261,MMETSP1349
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1324.trinity_out_2.2.0.Trinity.fasta,42429,201,14778,29634669,698.4531599999999,0,8432,7,17560,84.84004,292,592,1029,1645,3004,0.61674,0.01598,0.01589,2.1703799999999998,0,0.0,0.1296,28839527,25466906,0.8830600000000001,21319947,0.73926,4146959,23094,1607938,0.05426,15885,0.37439,2312,0.05449,25427,0.59928,3027,0.07134,0.25236,0.36839,0.33005999999999996,MMETSP1324
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0908.trinity_out_2.2.0.Trinity.fasta,54452,201,14076,36385036,668.20385,0,10158,3,18986,81.8701,275,551,1015,1653,2998,0.41248,0.01168,0.01174,1.8497599999999998,0,0.0,0.125,14551276,12431990,0.85436,10091759,0.69353,2340231,39048,1048832,0.02883,19435,0.35691999999999996,1670,0.03067,35008,0.64291,2419,0.04442,0.21058000000000002,0.41678000000000004,0.51046,MMETSP0908
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0852.trinity_out_2.2.0.Trinity.fasta,30776,201,7067,26089565,847.7243599999999,0,9276,0,14165,73.69339000000001,341,846,1365,1950,3009,0.49533,0.0061200000000000004,0.0072,2.06161,0,0.0,0.15900999999999998,18326816,16679106,0.91009,14628551,0.7982,2050555,18469,1829573,0.07013,12046,0.39141,2833,0.09205,17275,0.5613100000000001,2879,0.09355,0.24468,0.37506,0.23255,MMETSP0852
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1425.trinity_out_2.2.0.Trinity.fasta,48673,201,11610,32681973,671.46001,0,9830,2,21153,92.60321,281,571,1019,1571,2489,0.5979800000000001,0.015590000000000001,-0.00218,1.94458,0,0.0,0.1299,19963228,17793153,0.8913,15034556,0.7531100000000001,2758597,22216,517387,0.01583,11000,0.226,695,0.014280000000000001,35570,0.7308,1200,0.02465,0.3504,0.48144,0.47921,MMETSP1425
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1442.trinity_out_2.2.0.Trinity.fasta,25015,201,8063,19477270,778.6236299999999,0,6922,0,11887,68.78556,340,753,1111,1532,2351,0.53581,0.00692,0.00571,2.08786,0,0.0,0.15118,26727149,24529797,0.91779,21223367,0.79408,3306430,13494,767827,0.03942,8763,0.35031,1169,0.04673,11363,0.45425,4322,0.17278,0.26282,0.32738,0.028860000000000004,MMETSP1442
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1155.trinity_out_2.2.0.Trinity.fasta,52407,201,7495,38041818,725.89192,0,11772,0,28883,87.92886,340,657,965,1372,2179,0.6884,0.01098,0.00266,2.3542400000000003,0,0.0,0.12617,27739768,25404979,0.9158299999999999,22069672,0.7956,3335307,40063,1327260,0.03489,19469,0.3715,2085,0.03978,23625,0.4508,3632,0.0693,0.31877,0.45983999999999997,0.40001,MMETSP1155
