assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff
/mnt/scratch/ljcohen/mmetsp/Prorocentrum_minimum/SRR1296784/trinity/trinity_out/Prorocentrum_minimum_SRR1296784.Trinity.fixed.fa,113502,201,6061,64516624,568.41839,0,15997,0,42323,91.4833,263,448,753,1203,1955,0.65185,0.00964,0.00289,2.1071,0,0.0,0.10917,22827191,19332651,0.84691,14883851,0.65202,4448800,67611,466851,0.00724,29421,0.25921,378,0.00333,73428,0.64693,4522,0.03984,0.29368,0.36828,0.43093
/mnt/scratch/ljcohen/mmetsp/Ditylum_brightwellii/SRR1294418/trinity/trinity_out/Ditylum_brightwellii_SRR1294418.Trinity.fixed.fa,7585,201,7077,3514289,463.3209,0,526,0,1686,78.92202,241,360,539,822,1328,0.44169,0.02441,0.00668,1.74743,0,0.0,0.09811,3392285,2396307,0.7064,1978675,0.58329,417632,2734,47930,0.01364,1138,0.15003,78,0.01028,2374,0.31299,439,0.05788,0.20569,0.30376,0.41668
/mnt/scratch/ljcohen/mmetsp/Ditylum_brightwellii/SRR1294415/trinity/trinity_out/Ditylum_brightwellii_SRR1294415.Trinity.fixed.fa,7567,201,7121,3465820,458.01771,0,514,0,1631,78.93543,239,352,533,816,1314,0.4416,0.03003,0.00982,1.74772,0,0.0,0.09709,3391793,2386840,0.70371,1923979,0.56725,462861,2696,39580,0.01142,1125,0.14867,75,0.00991,2337,0.30884,426,0.0563,0.19341,0.29537,0.46571
/mnt/scratch/ljcohen/mmetsp/Protocruzia_adherens/SRR1296823/trinity/trinity_out/Protocruzia_adherens_SRR1296823.Trinity.fixed.fa,47524,201,14726,39765055,836.73628,0,12306,22,20273,80.07978,310,805,1487,2311,4019,0.42845,0.00747,0.00707,1.69286,0,0.0,0.15357,36027002,33387942,0.92675,27609352,0.76635,5778590,31884,370988,0.00933,13240,0.2786,253,0.00532,31140,0.65525,1752,0.03687,0.32932,0.40123,0.45758
/mnt/scratch/ljcohen/mmetsp/Perkinsus_marinus/SRR1294399/trinity/trinity_out/Perkinsus_marinus_SRR1294399.Trinity.fixed.fa,12187,201,1957,4666996,382.94872,0,172,0,2284,88.17976,233,311,406,540,803,0.48633,0.00376,0.00152,1.75048,0,0.0,0.08466,3501058,1457947,0.41643,288276,0.08234,1169671,8853,349067,0.07479,7593,0.62304,621,0.05096,5894,0.48363,1049,0.08608,0.00249,0.01741,0.20869
/mnt/scratch/ljcohen/mmetsp/Eutreptiella_gymnastica/SRR1296802/trinity/trinity_out/Eutreptiella_gymnastica_SRR1296802.Trinity.fixed.fa,68354,201,14238,36906015,539.92473,0,8136,2,12921,71.28301,242,383,717,1420,2746,0.5515,0.01438,0.00048,1.77657,0,0.0,0.10708,19620623,16717109,0.85202,14745962,0.75155,1971147,33818,250992,0.0068,14898,0.21795,139,0.00203,58414,0.85458,1522,0.02227,0.31726,0.4544,0.64013
/mnt/scratch/ljcohen/mmetsp/Aureoumbra_lagunensis/SRR1296815/trinity/trinity_out/Aureoumbra_lagunensis_SRR1296815.Trinity.fixed.fa,23087,201,13764,20973920,908.47317,0,7409,7,11903,77.04603,389,882,1369,1983,3330,0.39351,0.007,0.0017,2.15467,0,0.0,0.16573,12476342,11589065,0.92888,10351586,0.8297,1237479,14185,146483,0.00698,5901,0.2556,70,0.00303,13775,0.59666,1673,0.07247,0.44091,0.46051,0.07002
/mnt/scratch/ljcohen/mmetsp/Florenciella_parvula/SRR1294437/trinity/trinity_out/Florenciella_parvula_SRR1294437.Trinity.fixed.fa,88922,201,22494,80569700,906.07161,0,25698,26,43187,74.87042,359,861,1492,2317,4051,0.61038,0.00919,0.00705,2.16252,0,0.0,0.16021,23279700,21614887,0.92849,19996935,0.85899,1617952,12979,8624481,0.10704,44243,0.49755,6040,0.06792,65431,0.73582,7500,0.08434,0.45922,0.53519,0.03693
/mnt/scratch/ljcohen/mmetsp/Scrippsiella_hangoei/SRR1296796/trinity/trinity_out/Scrippsiella_hangoei_SRR1296796.Trinity.fixed.fa,108330,201,8181,71426189,659.33896,0,22772,0,48745,91.0217,282,578,983,1413,2091,0.61612,0.00744,0.00095,2.12475,0,0.0,0.12689,24487906,21055664,0.85984,16891882,0.68981,4163782,63232,457554,0.00641,26765,0.24707,350,0.00323,66753,0.6162,3801,0.03509,0.34288,0.4249,0.45998
/mnt/scratch/ljcohen/mmetsp/Pelagococcus_subviridis/SRR1296803/trinity/trinity_out/Pelagococcus_subviridis_SRR1296803.Trinity.fixed.fa,33137,201,14887,25356907,765.21432,0,7387,22,16690,83.3023,329,664,1089,1717,3406,0.65988,0.0033,0.00169,2.61105,0,0.0,0.12759,21489429,19843225,0.92339,17573750,0.81779,2269475,23485,500961,0.01976,11459,0.34581,313,0.00945,15639,0.47195,2050,0.06186,0.3759,0.47966,0.4925
/mnt/scratch/ljcohen/mmetsp/Prymnesium_polylepis/SRR1296791/trinity/trinity_out/Prymnesium_polylepis_SRR1296791.Trinity.fixed.fa,74296,201,9407,42391928,570.58157,0,9523,0,27257,87.12016,261,453,740,1165,2204,0.65609,0.01513,0.00388,2.3684,0,0.0,0.10639,18650913,16310909,0.87454,13644595,0.73158,2666314,42060,420434,0.00992,19165,0.25795,268,0.00361,54882,0.73869,3577,0.04815,0.32091,0.36778,0.37651
/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296797/trinity/trinity_out/Heterosigma_akashiwo_SRR1296797.Trinity.fixed.fa,41389,201,10047,23195337,560.42275,0,5244,1,13326,79.77076,261,445,726,1131,1983,0.55991,0.01614,0.00871,2.05482,0,0.0,0.10943,17339891,15163613,0.87449,12806782,0.73857,2356831,21524,221973,0.00957,10277,0.2483,237,0.00573,30620,0.73981,1833,0.04429,0.33048,0.35571,0.26005
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_oceanica/SRR1294424/trinity/trinity_out/Thalassiosira_oceanica_SRR1294424.Trinity.fixed.fa,31137,201,13557,29812756,957.4704,0,10426,4,16695,83.29593,390,962,1520,2253,3786,0.55887,0.00745,0.00805,2.04101,0,0.0,0.17409,17228515,15942365,0.92535,13093544,0.75999,2848821,21027,364695,0.01223,12066,0.38751,242,0.00777,16557,0.53175,1194,0.03835,0.33114,0.45011,0.44521
/mnt/scratch/ljcohen/mmetsp/Rhodosorus_marinus/SRR1294402/trinity/trinity_out/Rhodosorus_marinus_SRR1294402.Trinity.fixed.fa,28040,201,18266,61632524,2198.02154,0,20191,64,18946,44.02487,1281,2279,3160,4191,6147,0.50231,0.01189,0.00266,1.91862,0,0.0,0.349,20907447,19766366,0.94542,18947027,0.90623,819339,6280,9440389,0.15317,20654,0.73659,3057,0.10902,15676,0.55906,4457,0.15895,0.34207,0.49261,0.19418
/mnt/scratch/ljcohen/mmetsp/Florenciella/SRR1294430/trinity/trinity_out/Florenciella_SRR1294430.Trinity.fixed.fa,7233,201,4439,3434158,474.79027,0,526,0,1846,86.66736,245,361,540,849,1611,0.60295,0.01627,0.01491,2.17751,0,0.0,0.09789,3777801,2493210,0.65996,1945838,0.51507,547372,2834,40641,0.01183,1368,0.18913,75,0.01037,1420,0.19632,478,0.06609,0.18023,0.25768,0.3011
/mnt/scratch/ljcohen/mmetsp/Palpitomonas_bilix/SRR1294410/trinity/trinity_out/Palpitomonas_bilix_SRR1294410.Trinity.fixed.fa,40583,201,17980,49842150,1228.15341,0,18025,36,22060,65.88429,541,1333,2002,2837,4464,0.49579,0.01621,0.00954,1.81983,0,0.0,0.20984,21977268,20793516,0.94614,19212028,0.87418,1581488,13434,4867491,0.09766,25152,0.61977,3912,0.0964,28327,0.698,4017,0.09898,0.31827,0.43913,0.02694
/mnt/scratch/ljcohen/mmetsp/Prymnesium_parvum/SRR1294411/trinity/trinity_out/Prymnesium_parvum_SRR1294411.Trinity.fixed.fa,51156,201,17964,63417346,1239.68539,0,23826,115,33311,75.56452,612,1202,1747,2580,4996,0.59298,0.00863,0.0061,2.25845,0,0.0,0.20929,21753675,20276968,0.93212,18078997,0.83108,2197971,19377,4409897,0.06954,29563,0.5779,4414,0.08629,34299,0.67048,3107,0.06074,0.30731,0.4969,0.22401
/mnt/scratch/ljcohen/mmetsp/Prymnesium_polylepis/SRR1296789/trinity/trinity_out/Prymnesium_polylepis_SRR1296789.Trinity.fixed.fa,92053,201,12231,60159134,653.52714,0,15882,6,40059,86.90316,289,549,890,1376,2557,0.65444,0.01392,0.00372,2.37334,0,0.0,0.11882,37105551,33910950,0.91391,29683665,0.79998,4227285,54134,654136,0.01087,26137,0.28393,521,0.00566,60250,0.65451,5569,0.0605,0.37285,0.40776,0.33737
/mnt/scratch/ljcohen/mmetsp/Amphiprora/SRR1296827/trinity/trinity_out/Amphiprora_SRR1296827.Trinity.fixed.fa,22574,201,13875,18024610,798.46771,0,5515,5,10105,85.6132,309,729,1332,2081,3647,0.50142,0.00412,0.006,1.9484,0,0.0,0.14875,21647774,20691369,0.95582,19125819,0.8835,1565550,13420,99381,0.00551,5253,0.2327,66,0.00292,15972,0.70754,988,0.04377,0.44401,0.48156,0.44115
/mnt/scratch/ljcohen/mmetsp/Pelagomonas_calceolata/SRR1296780/trinity/trinity_out/Pelagomonas_calceolata_SRR1296780.Trinity.fixed.fa,26683,201,16389,26183404,981.27662,0,8791,53,15937,85.17723,425,923,1427,2226,4644,0.62249,0.0044,0.00128,2.47694,0,0.0,0.16535,21134708,20342491,0.96252,19019717,0.89993,1322774,16330,492912,0.01883,6704,0.25125,167,0.00626,12857,0.48184,1165,0.04366,0.5286,0.60713,0.45447
/mnt/scratch/ljcohen/mmetsp/Aplanochytrium/SRR1294426/trinity/trinity_out/Aplanochytrium_SRR1294426.Trinity.fixed.fa,15383,201,6670,13659975,887.99161,0,5150,0,7060,67.15646,366,913,1392,1910,2889,0.41194,0.01105,0.00576,1.86535,0,0.0,0.17018,24797231,24211238,0.97637,21971769,0.88606,2239469,5755,65627,0.0048,3062,0.19905,46,0.00299,8507,0.55301,2293,0.14906,0.39931,0.40577,0.02334
/mnt/scratch/ljcohen/mmetsp/Florenciella/SRR1294429/trinity/trinity_out/Florenciella_SRR1294429.Trinity.fixed.fa,7129,201,5875,3410052,478.33525,0,529,0,1873,86.1937,246,365,548,854,1652,0.6024,0.01761,0.01515,2.17648,0,0.0,0.0986,3782453,2500562,0.6611,1937166,0.51215,563396,2722,43924,0.01288,1231,0.17267,63,0.00884,1410,0.19778,477,0.06691,0.17921,0.25908,0.39163
/mnt/scratch/ljcohen/mmetsp/Skeletonema_menzellii/SRR1296800/trinity/trinity_out/Skeletonema_menzellii_SRR1296800.Trinity.fixed.fa,21807,201,12242,23410605,1073.53625,0,8556,1,12840,83.01827,470,1092,1670,2431,3954,0.45255,0.01105,0.00733,1.81305,0,0.0,0.19478,28861835,27803766,0.96334,25542837,0.885,2260929,13664,142048,0.00607,5459,0.25033,99,0.00454,9855,0.45192,1123,0.0515,0.46878,0.53474,0.34336
/mnt/scratch/ljcohen/mmetsp/Prymnesium_parvum/SRR1296710/trinity/trinity_out/Prymnesium_parvum_SRR1296710.Trinity.fixed.fa,43489,201,12121,35012981,805.0997,0,11525,8,20629,82.26222,333,755,1214,1797,3194,0.59962,0.01249,0.00549,2.26622,0,0.0,0.14864,35974619,34339628,0.95455,31269688,0.86922,3069940,23581,354471,0.01012,9999,0.22992,332,0.00763,26660,0.61303,1669,0.03838,0.46051,0.52151,0.40357
/mnt/scratch/ljcohen/mmetsp/Tetraselmis_astigmatica/SRR1296698/trinity/trinity_out/Tetraselmis_astigmatica_SRR1296698.Trinity.fixed.fa,37921,201,13592,37725645,994.84837,0,13549,5,18077,74.04539,377,1099,1710,2403,3827,0.5952,0.01374,0.00581,1.76741,0,0.0,0.17457,28829237,27495254,0.95373,25574854,0.88712,1920400,23881,768902,0.02038,12746,0.33612,384,0.01013,21161,0.55803,1925,0.05076,0.49848,0.53588,0.36536
/mnt/scratch/ljcohen/mmetsp/Pteridomonas_danica/SRR1296725/trinity/trinity_out/Pteridomonas_danica_SRR1296725.Trinity.fixed.fa,33187,201,32654,26051211,784.9824,0,7161,43,14324,87.83151,306,681,1237,2117,4935,0.39193,0.02053,0.0118,1.62942,0,0.0,0.13656,19963623,18148705,0.90909,15864991,0.79469,2283714,20319,321080,0.01232,9971,0.30045,150,0.00452,20657,0.62244,1598,0.04815,0.38585,0.45453,0.36829
/mnt/scratch/ljcohen/mmetsp/Bolidomonas_pacifica/SRR1296709/trinity/trinity_out/Bolidomonas_pacifica_SRR1296709.Trinity.fixed.fa,23420,201,25676,23895706,1020.31196,0,7951,46,14390,91.60506,449,946,1487,2333,4721,0.5147,0.04402,0.03026,1.64903,0,0.0,0.18179,25256881,24393165,0.9658,22462874,0.88938,1930291,16420,143793,0.00602,4989,0.21302,79,0.00337,7600,0.32451,1168,0.04987,0.55479,0.58208,0.5309
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_delicatissima/SRR1296721/trinity/trinity_out/Pseudo-nitzschia_delicatissima_SRR1296721.Trinity.fixed.fa,17703,201,14716,24864407,1404.5307,0,9269,11,11896,76.42246,712,1467,2126,3036,4796,0.47413,0.00332,0.00923,2.00359,0,0.0,0.24039,38226388,37505684,0.98115,35999683,0.94175,1506001,9353,148868,0.00599,3847,0.21731,106,0.00599,5719,0.32305,2342,0.13229,0.51503,0.53433,0.03814
/mnt/scratch/ljcohen/mmetsp/Amphora_coffeiformis/SRR1296715/trinity/trinity_out/Amphora_coffeiformis_SRR1296715.Trinity.fixed.fa,16962,201,8944,13657203,805.16466,0,4499,0,7889,84.03032,325,759,1276,1871,3165,0.49214,0.00633,0.00476,1.98931,0,0.0,0.15494,16358516,15634765,0.95576,14749571,0.90164,885194,7907,66556,0.00487,3188,0.18795,43,0.00254,11313,0.66696,530,0.03125,0.50948,0.54705,0.43893
/mnt/scratch/ljcohen/mmetsp/Pteridomonas_danica/SRR1296726/trinity/trinity_out/Pteridomonas_danica_SRR1296726.Trinity.fixed.fa,50521,201,22757,37695771,746.14063,0,11025,17,20807,83.37389,299,649,1167,1860,3549,0.40401,0.01579,0.00949,1.82324,0,0.0,0.13376,40496841,37320541,0.92157,33283050,0.82187,4037491,31615,626618,0.01662,16364,0.3239,405,0.00802,29916,0.59215,3179,0.06292,0.38888,0.44106,0.37886
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_curvisetus/SRR1294457/trinity/trinity_out/Chaetoceros_curvisetus_SRR1294457.Trinity.fixed.fa,13013,201,4849,6830760,524.91816,0,1000,0,4539,80.71873,276,454,632,838,1218,0.42788,0.02835,0.01903,1.68137,0,0.0,0.11111,3369141,2868731,0.85147,2422761,0.7191,445970,3673,61327,0.00898,2051,0.15761,103,0.00792,6463,0.49666,1129,0.08676,0.30207,0.33207,0.23293
/mnt/scratch/ljcohen/mmetsp/Striatella_unipunctata/SRR1296706/trinity/trinity_out/Striatella_unipunctata_SRR1296706.Trinity.fixed.fa,30676,201,12677,22519203,734.09842,0,7119,3,12624,78.16569,300,661,1113,1688,2780,0.44586,0.01331,0.01051,1.83286,0,0.0,0.14032,24127704,21985330,0.91121,19212202,0.79627,2773128,19284,230264,0.01023,8901,0.29016,247,0.00805,13233,0.43138,4722,0.15393,0.3233,0.34645,0.03353
/mnt/scratch/ljcohen/mmetsp/Skeletonema_marinoi/SRR1296717/trinity/trinity_out/Skeletonema_marinoi_SRR1296717.Trinity.fixed.fa,24957,201,13411,29950865,1200.09877,0,10543,18,14704,79.07423,520,1259,1971,2907,4690,0.45422,0.01067,0.00735,1.79674,0,0.0,0.20903,42443963,40673887,0.9583,36872574,0.86874,3801313,17564,246830,0.00824,7918,0.31727,123,0.00493,9456,0.37889,2290,0.09176,0.43356,0.47372,0.36241
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_affinis/SRR1294450/trinity/trinity_out/Chaetoceros_affinis_SRR1294450.Trinity.fixed.fa,8404,201,3223,3958258,470.99691,0,508,0,2238,81.01465,249,377,568,784,1158,0.42708,0.0272,0.01473,1.71463,0,0.0,0.10021,2770170,2174745,0.78506,1806679,0.65219,368066,2542,40375,0.0102,1237,0.14719,80,0.00952,4583,0.54534,508,0.06045,0.25191,0.32572,0.33774
/mnt/scratch/ljcohen/mmetsp/Alexandrium_fundyense/SRR1294390/trinity/trinity_out/Alexandrium_fundyense_SRR1294390.Trinity.fixed.fa,26320,201,2739,11781833,447.63803,0,1707,0,7459,90.07672,236,344,526,782,1244,0.55946,-0.00968,-0.00188,1.89121,0,0.0,0.09591,16145145,7869521,0.48742,776591,0.0481,7092930,12892,1876860,0.1593,21297,0.80916,4993,0.1897,16841,0.63986,3794,0.14415,0.00189,0.00733,0.05335
/mnt/scratch/ljcohen/mmetsp/Bicosoecida_sp._CB-2014/SRR1294382/trinity/trinity_out/Bicosoecida_sp._CB-2014_SRR1294382.Trinity.fixed.fa,17324,201,11517,9908086,571.92831,0,2350,2,6755,95.11489,260,445,756,1239,2229,0.69457,0.01258,0.00468,2.4931,0,0.0,0.10019,5727042,5056435,0.88291,4051309,0.7074,1005126,8312,94692,0.00956,6120,0.35327,35,0.00202,13800,0.79658,552,0.03186,0.28179,0.33966,0.30567
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_arenysensis/SRR1296720/trinity/trinity_out/Pseudo-nitzschia_arenysensis_SRR1296720.Trinity.fixed.fa,21267,201,12970,25039228,1177.37471,0,9582,5,13208,80.43986,543,1234,1801,2534,4086,0.46369,0.00456,0.00782,1.9615,0,0.0,0.2088,40626302,39558298,0.97371,37620829,0.92602,1937469,13494,221855,0.00886,4884,0.22965,186,0.00875,8155,0.38346,1409,0.06625,0.53414,0.5772,0.31284
/mnt/scratch/ljcohen/mmetsp/Micromonas/SRR1296697/trinity/trinity_out/Micromonas_SRR1296697.Trinity.fixed.fa,12921,201,17299,19492300,1508.57519,0,7170,22,9509,81.42464,780,1547,2241,3212,5256,0.60201,0.00123,0.00017,2.41336,0,0.0,0.23491,35604740,34840026,0.97852,33090332,0.92938,1749694,10479,160653,0.00824,4144,0.32072,72,0.00557,2530,0.19581,1054,0.08157,0.56883,0.6071,0.3434
/mnt/scratch/ljcohen/mmetsp/Myrionecta_rubra/SRR1296700/trinity/trinity_out/Myrionecta_rubra_SRR1296700.Trinity.fixed.fa,60663,201,14516,35405428,583.64123,0,8695,3,8250,51.47284,259,455,799,1319,2406,0.39939,0.02807,0.03646,2.09788,0,0.0,0.10855,27644749,24750848,0.89532,21159860,0.76542,3590988,28298,245019,0.00692,12301,0.20278,202,0.00333,41367,0.68191,3480,0.05737,0.31939,0.40819,0.40708
/mnt/scratch/ljcohen/mmetsp/Chlamydomonas_leiostraca/SRR1294458/trinity/trinity_out/Chlamydomonas_leiostraca_SRR1294458.Trinity.fixed.fa,37630,201,10808,27665702,735.20335,0,8398,1,15269,77.90679,301,642,1146,1805,3086,0.627,0.01866,0.00589,1.99709,0,0.0,0.1285,19950443,18844449,0.94456,16764707,0.84032,2079742,19806,208229,0.00753,11120,0.29551,135,0.00359,28240,0.75047,954,0.02535,0.41939,0.50934,0.51516
/mnt/scratch/ljcohen/mmetsp/Alexandrium_fundyense/SRR1294389/trinity/trinity_out/Alexandrium_fundyense_SRR1294389.Trinity.fixed.fa,613,201,2318,249932,407.71941,0,26,0,138,90.38458,225,310,441,677,1199,0.49823,0.02666,0.01882,1.83155,0,0.0,0.08776,212119,51337,0.24202,19441,0.09165,31896,154,3490,0.01396,210,0.34258,4,0.00653,511,0.83361,14,0.02284,0.01275,0.03706,0.35033
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_affinis/SRR1294449/trinity/trinity_out/Chaetoceros_affinis_SRR1294449.Trinity.fixed.fa,27156,201,4224,16649033,613.08856,0,4626,0,10249,77.4292,279,537,839,1181,1763,0.41896,0.01686,0.01264,1.72428,0,0.0,0.12448,3397289,3117430,0.91762,2867590,0.84408,249840,3403,820535,0.04928,8383,0.3087,1443,0.05314,21390,0.78767,4689,0.17267,0.38515,0.47354,0.13715
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_curvisetus/SRR1294456/trinity/trinity_out/Chaetoceros_curvisetus_SRR1294456.Trinity.fixed.fa,13091,201,4823,6877775,525.38194,0,1028,0,4558,80.64633,276,451,634,838,1219,0.42791,0.02679,0.01598,1.68021,0,0.0,0.11117,3407174,2911008,0.85438,2480078,0.7279,430930,3724,68771,0.01,2058,0.15721,110,0.0084,6494,0.49607,1121,0.08563,0.30648,0.34121,0.25547
/mnt/scratch/ljcohen/mmetsp/Thalassionema_frauenfeldii/SRR1296708/trinity/trinity_out/Thalassionema_frauenfeldii_SRR1296708.Trinity.fixed.fa,30479,201,11935,31975705,1049.10611,0,11714,5,16972,75.22232,461,1057,1583,2363,4014,0.42308,0.00859,0.00482,1.92433,0,0.0,0.19008,25633170,24622605,0.96058,22823495,0.89039,1799110,17441,199002,0.00622,7582,0.24876,114,0.00374,15143,0.49683,2044,0.06706,0.48317,0.5321,0.38578
/mnt/scratch/ljcohen/mmetsp/Astrosyne_radiata/SRR1296718/trinity/trinity_out/Astrosyne_radiata_SRR1296718.Trinity.fixed.fa,29425,201,25657,23939576,813.57947,0,8107,11,13050,70.7793,327,793,1275,1870,3048,0.49369,0.00892,0.00606,1.75189,0,0.0,0.15466,24944680,23225526,0.93108,21321462,0.85475,1904064,15839,420068,0.01755,7703,0.26178,331,0.01125,13936,0.47361,4716,0.16027,0.35521,0.37924,0.0417
/mnt/scratch/ljcohen/mmetsp/Alexandrium_fundyense/SRR1294385/trinity/trinity_out/Alexandrium_fundyense_SRR1294385.Trinity.fixed.fa,1038,201,2078,357290,344.21002,0,17,0,141,91.11338,215,265,345,479,798,0.55199,0.00951,0.01015,1.86552,0,0.0,0.0753,4022661,2406377,0.59821,11612,0.00289,2394765,991,10491,0.02936,400,0.38536,75,0.07225,924,0.89017,75,0.07225,7e-05,0.00031,0.09143
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_affinis/SRR1294451/trinity/trinity_out/Chaetoceros_affinis_SRR1294451.Trinity.fixed.fa,8417,201,3446,3953708,469.72888,0,500,0,2218,80.65201,249,376,565,786,1170,0.42701,0.03221,0.01647,1.7151,0,0.0,0.09997,2740417,2137024,0.77982,1787094,0.65212,349930,2471,48141,0.01218,1259,0.14958,82,0.00974,4620,0.54889,522,0.06202,0.25493,0.32538,0.30609
/mnt/scratch/ljcohen/mmetsp/Cyclophora_tenuis/SRR1296719/trinity/trinity_out/Cyclophora_tenuis_SRR1296719.Trinity.fixed.fa,22175,201,5982,15911599,717.54674,0,5304,0,10230,78.62713,313,669,1032,1452,2141,0.48731,0.01033,0.00785,1.78304,0,0.0,0.14321,20886259,19395608,0.92863,17367976,0.83155,2027632,12661,146443,0.0092,5875,0.26494,178,0.00803,9327,0.42061,4567,0.20595,0.31635,0.33575,0.02539
/mnt/scratch/ljcohen/mmetsp/Akashiwo_sanguinea/SRR1294463/trinity/trinity_out/Akashiwo_sanguinea_SRR1294463.Trinity.fixed.fa,115,201,474,29314,254.90435,0,0,0,0,85.62803,205,223,244,276,374,0.51027,0.00548,-0.01519,2.03816,0,0.0,0.05309,4211738,2025204,0.48085,91228,0.02166,1933976,71,821,0.02801,51,0.44348,0,0.0,25,0.21739,59,0.51304,0.00059,0.00301,0.15144
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_curvisetus/SRR1294454/trinity/trinity_out/Chaetoceros_curvisetus_SRR1294454.Trinity.fixed.fa,31622,201,6324,23325198,737.62564,0,8078,0,14292,74.95171,326,702,1042,1426,2111,0.42734,0.01426,0.00984,1.69344,0,0.0,0.14659,7283942,6885670,0.94532,6407753,0.87971,477917,6288,1229803,0.05272,10809,0.34182,1613,0.05101,18320,0.57934,8439,0.26687,0.33364,0.40608,0.03024
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1294466/trinity/trinity_out/Thalassiosira_weissflogii_SRR1294466.Trinity.fixed.fa,26586,201,14228,28129097,1058.04171,0,10265,6,15517,83.23912,453,1081,1639,2408,3910,0.46898,0.00839,0.00829,1.93321,0,0.0,0.19153,20035424,18982832,0.94746,15894488,0.79332,3088344,18289,216428,0.00769,8634,0.32476,153,0.00575,15090,0.56759,880,0.0331,0.40595,0.4587,0.4072
/mnt/scratch/ljcohen/mmetsp/Leptocylindrus_danicus/SRR1296723/trinity/trinity_out/Leptocylindrus_danicus_SRR1296723.Trinity.fixed.fa,27467,201,20677,25753706,937.62355,0,8742,15,13399,76.66445,376,928,1479,2254,4018,0.44546,0.01506,0.00488,2.08599,0,0.0,0.17308,30908498,28816729,0.93232,26233182,0.84874,2583547,16082,330643,0.01284,7224,0.26301,286,0.01041,9664,0.35184,2402,0.08745,0.41088,0.44625,0.04488
/mnt/scratch/ljcohen/mmetsp/Skeletonema_marinoi/SRR1296716/trinity/trinity_out/Skeletonema_marinoi_SRR1296716.Trinity.fixed.fa,24356,201,15888,29432697,1208.43722,0,10333,19,14557,79.73469,531,1255,1967,2903,4852,0.45391,0.00914,0.00536,1.7962,0,0.0,0.20985,39164273,37572163,0.95935,34103414,0.87078,3468749,17298,252932,0.00859,7562,0.31048,125,0.00513,9783,0.40167,1859,0.07633,0.449,0.4843,0.30115
/mnt/scratch/ljcohen/mmetsp/Chlamydomonas_chlamydogama/SRR1294459/trinity/trinity_out/Chlamydomonas_chlamydogama_SRR1294459.Trinity.fixed.fa,39288,201,8128,32479112,826.69293,0,10623,0,15346,68.94234,329,771,1366,2037,3271,0.5697,0.01727,0.00217,1.75996,0,0.0,0.14828,32070325,30440023,0.94916,27763394,0.8657,2676629,22039,347124,0.01069,12495,0.31804,274,0.00697,25442,0.64758,1721,0.0438,0.45507,0.47581,0.37227
/mnt/scratch/ljcohen/mmetsp/Alexandrium_fundyense/SRR1294388/trinity/trinity_out/Alexandrium_fundyense_SRR1294388.Trinity.fixed.fa,2190,201,1887,768392,350.86393,0,30,0,303,91.33697,222,276,354,482,779,0.55291,0.00426,0.00742,1.85925,0,0.0,0.07689,5263179,2737390,0.5201,39261,0.00746,2698129,1344,85605,0.11141,1873,0.85525,193,0.08813,1930,0.88128,104,0.04749,0.00028,0.00135,0.24094
/mnt/scratch/ljcohen/mmetsp/Goniomonas/SRR1296711/trinity/trinity_out/Goniomonas_SRR1296711.Trinity.fixed.fa,35029,201,19378,25983639,741.77507,0,7682,20,15764,91.13145,299,651,1139,1801,3334,0.57845,0.00755,0.00467,1.95575,0,0.0,0.13881,30819993,29066639,0.94311,26892564,0.87257,2174075,16434,221201,0.00851,7474,0.21337,158,0.00451,24151,0.68946,1252,0.03574,0.45458,0.58824,0.51807
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_affinis/SRR1294448/trinity/trinity_out/Chaetoceros_affinis_SRR1294448.Trinity.fixed.fa,7179,201,3251,3322093,462.7515,0,475,0,1852,82.80753,243,366,544,799,1195,0.43323,0.02462,0.00924,1.70703,0,0.0,0.09849,2754768,2110169,0.76601,1772381,0.64339,337788,2128,27754,0.00835,988,0.13762,56,0.0078,3825,0.5328,368,0.05126,0.25013,0.32606,0.48366
