"","Run","SampleName.x","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash","Investigator","HighLevelClassification","Phylum","Class","Order","Family","Genus","Species","Strain","assembly","n_seqs","smallest","largest","n_bases","mean_len","n_under_200","n_over_1k","n_over_10k","n_with_orf","mean_orf_percent","n90","n70","n50","n30","n10","gc","gc_skew","at_skew","cpg_ratio","bases_n","proportion_n","linguistic_complexity","fragments","fragments_mapped","p_fragments_mapped","good_mappings","p_good_mapping","bad_mappings","potential_bridges","bases_uncovered","p_bases_uncovered","contigs_uncovbase","p_contigs_uncovbase","contigs_uncovered","p_contigs_uncovered","contigs_lowcovered","p_contigs_lowcovered","contigs_segmented","p_contigs_segmented","score","optimal_score","cutoff","CRBB_hits","n_contigs_with_CRBB","p_contigs_with_CRBB","rbh_per_reference","n_refs_with_CRBB","p_refs_with_CRBB","cov25","p_cov25","cov50","p_cov50","cov75","p_cov75","cov85","p_cov85","cov95","p_cov95","reference_coverage","SampleName.y","ID","Complete","Fragmented","Missing","Total","Complete_BUSCO_perc","Input.Reads","Surviving.Reads","Percent.Surviving","Unique_kmers"
"584","SRR1300407","MMETSP0918","7/22/15","12/16/15",40559018,4055901800,40559018,100,2416,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300407","SRX554212",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621497","SAMN02740357","simple",267567,"Skeletonema marinoi",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","13C8AB4C7E174307F6052BF36B865E95","2D8AC8B71B178E5BBD3C0E076D3502ED","TatianaRynearson","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","marinoi","skelA","/mnt/scratch/ljcohen/mmetsp/Skeletonema_marinoi/SRR1300407/trinity/trinity_out/Skeletonema_marinoi_SRR1300407.Trinity.fixed.fa",25080,201,7797,23311150,929.47169,0,8469,0,13204,81.66044,376,958,1483,2155,3329,0.45432,0.01416,0.0101,1.78687,0,0,0.17361,40556079,38304958,0.94449,33599964,0.82848,4704994,15711,199565,0.00856,7827,0.31208,159,0.00634,12486,0.49785,2525,0.10068,0.34561,0.39652,0.31098,18084,18084,0.72105,1.0183,13781,0.776,7173,0.40391,6554,0.36905,5750,0.32378,5364,0.30204,4847,0.27293,0.43681,"MMETSP0918","Skeletonema_marinoi_SRR1300407",213,62,154,429,0.496503497,40559018,40556079,99.99,21323361
"585","SRR1300408","MMETSP1352","7/22/15","12/16/15",21512212,2151221200,21512212,100,1254,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300408","SRX554213",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621499","SAMN02740588","simple",265584,"Stauroneis constricta",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","70AB289422D83201184AEF345C68C82D","3C48F86B1C9693105538F8A9CECC0906","MikePreston","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Naviculales","Stauroneidaceae","Stauroneis","constricta","CCMP1120","/mnt/scratch/ljcohen/mmetsp/Stauroneis_constricta/SRR1300408/trinity/trinity_out/Stauroneis_constricta_SRR1300408.Trinity.fixed.fa",24559,201,12329,21584571,878.8864,0,6978,5,11529,83.61899,330,871,1522,2316,4011,0.52868,0.00431,0.00814,2.21871,0,0,0.15508,21486729,19615658,0.91292,16496858,0.76777,3118800,16397,256212,0.01187,8650,0.35221,171,0.00696,14313,0.5828,1300,0.05293,0.33273,0.40142,0.41768,16523,16523,0.67279,0.97046,11656,0.6846,6166,0.36215,5466,0.32104,4630,0.27194,4225,0.24815,3623,0.21279,0.41068,"MMETSP1352","Stauroneis_constricta_SRR1300408",166,60,203,429,0.386946387,21512212,21486729,99.88,16320416
"586","SRR1300409","MMETSP0920","7/22/15","12/16/15",20317877,2031787700,20317877,100,1219,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300409","SRX554214",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621498","SAMN02740358","simple",267567,"Skeletonema marinoi",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","A94E8A145D52B4DFE18A8D5C11D4B920","3D4BC0FCC616C9F8519A6DA7DA679210","TatianaRynearson","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","marinoi","skelA","/mnt/scratch/ljcohen/mmetsp/Skeletonema_marinoi/SRR1300409/trinity/trinity_out/Skeletonema_marinoi_SRR1300409.Trinity.fixed.fa",25779,201,4170,18248807,707.89429,0,6158,0,11298,78.44965,298,672,1046,1479,2187,0.45312,0.02269,0.01132,1.77251,0,0,0.14137,20294874,18595182,0.91625,16059293,0.7913,2535889,13642,175171,0.0096,7147,0.27724,176,0.00683,11075,0.42961,4329,0.16793,0.30129,0.32096,0.02486,20727,20727,0.80403,1.00121,16379,0.79118,8566,0.41378,7891,0.38117,6911,0.33383,6389,0.30862,5693,0.275,0.43237,"MMETSP0920","Skeletonema_marinoi_SRR1300409",147,101,181,429,0.342657343,20317877,20294874,99.89,16441197
"587","SRR1300410","MMETSP0962","7/22/15","12/16/15",18495627,1849562700,18495627,100,1127,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300410","SRX554215",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621501","SAMN02739982","simple",4773,"Schizochytrium aggregatum",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","8A0A4DB9D0F00651FBB5ADAC455070DB","B9E4FA578630C957B0DF838F4FCC2F9B","JackieCollier","Stramenopila(SAR,Chromalveolata)","Labyrinthista","Labyrinthulea","Thraustochytriales","Thraustochytriaceae","Schizochytrium","aggregatum","ATCC28209","/mnt/scratch/ljcohen/mmetsp/Schizochytrium_aggregatum/SRR1300410/trinity/trinity_out/Schizochytrium_aggregatum_SRR1300410.Trinity.fixed.fa",9658,201,4884,5102475,528.3159,0,1140,0,3435,88.15775,250,425,695,1013,1516,0.62977,0.00722,0.00384,2.30376,0,0,0.1051,17877949,17152946,0.95945,14390428,0.80493,2762518,3816,62268,0.0122,3059,0.31673,67,0.00694,7374,0.76351,301,0.03117,0.29889,0.41957,0.76129,4879,4879,0.50518,0.98745,4303,0.87088,2254,0.45618,2142,0.43352,1935,0.39162,1855,0.37543,1679,0.33981,0.4645,"MMETSP0962","Schizochytrium_aggregatum_SRR1300410",101,69,259,429,0.235431235,18495627,17877949,96.66,4859658
"588","SRR1300411","MMETSP0963","7/22/15","12/16/15",18936041,1893604100,18936041,100,1098,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300411","SRX554216",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621500","SAMN02739983","simple",4773,"Schizochytrium aggregatum",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","18608F8B61731B84A0D9870CA0E70B65","32A574DD780A0038DA750101D3FA3D07","JackieCollier","Stramenopila(SAR,Chromalveolata)","Labyrinthista","Labyrinthulea","Thraustochytriales","Thraustochytriaceae","Schizochytrium","aggregatum","ATCC28209","/mnt/scratch/ljcohen/mmetsp/Schizochytrium_aggregatum/SRR1300411/trinity/trinity_out/Schizochytrium_aggregatum_SRR1300411.Trinity.fixed.fa",17527,201,8804,11953748,682.01906,0,3913,0,7634,80.9537,293,609,1017,1434,2175,0.62054,0.00604,0.00739,2.31648,0,0,0.12996,18923818,17692962,0.93496,15328068,0.80999,2364894,9618,140338,0.01174,5013,0.28602,154,0.00879,8436,0.48131,2167,0.12364,0.32983,0.3515,0.03057,13940,13940,0.79534,1.05303,11350,0.85738,5992,0.45264,5565,0.42038,4920,0.37166,4608,0.34809,4104,0.31002,0.45018,"MMETSP0963","Schizochytrium_aggregatum_SRR1300411",156,68,205,429,0.363636364,18936041,18923818,99.94,10840982
"589","SRR1300412","MMETSP0965","7/22/15","12/16/15",18808182,1880818200,18808182,100,1095,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300412","SRX554217",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621502","SAMN02739985","simple",4773,"Schizochytrium aggregatum",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","168CFD17342D12087C6452449E844B31","C0D210C791D3402AAC37A080686D72C9","JackieCollier","Stramenopila(SAR,Chromalveolata)","Labyrinthista","Labyrinthulea","Thraustochytriales","Thraustochytriaceae","Schizochytrium","aggregatum","ATCC28209","/mnt/scratch/ljcohen/mmetsp/Schizochytrium_aggregatum/SRR1300412/trinity/trinity_out/Schizochytrium_aggregatum_SRR1300412.Trinity.fixed.fa",22589,201,8884,17306639,766.15339,0,5949,0,10711,82.79082,311,724,1215,1735,2729,0.62265,0.00526,0.00608,2.30367,0,0,0.14075,18789842,17723258,0.94324,15337199,0.81625,2386059,13045,167452,0.00968,7184,0.31803,146,0.00646,13766,0.60941,1862,0.08243,0.35799,0.37282,0.02442,14782,14782,0.65439,1.10495,11500,0.85962,6042,0.45164,5529,0.41329,4875,0.3644,4553,0.34033,4019,0.30042,0.45077,"MMETSP0965","Schizochytrium_aggregatum_SRR1300412",219,67,143,429,0.51048951,18808182,18789842,99.9,14665906
"590","SRR1300413","MMETSP1347","7/22/15","12/16/15",10761790,1076179000,10761790,100,568,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300413","SRX554218",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621503","SAMN02740279","simple",215587,"Aplanochytrium stocchinoi",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","572FA791FDFFDFFDB1D24EDBC4EB3C28","FC0B52B3D61559CF9F491E4996C8BA06","JackieCollier","Stramenopila(SAR,Chromalveolata)","Labyrinthista","Labyrinthulea","Thraustochytriales","Thraustochytriaceae","Aplanochytrium","stocchinoi","GSBS06","/mnt/scratch/ljcohen/mmetsp/Aplanochytrium_stocchinoi/SRR1300413/trinity/trinity_out/Aplanochytrium_stocchinoi_SRR1300413.Trinity.fixed.fa",17313,201,6276,13515537,780.65829,0,5172,0,7628,63.69973,348,787,1110,1469,2053,0.39549,0.01357,0.00977,1.97461,0,0,0.15464,10755056,10229352,0.95112,9503374,0.88362,725978,7008,105793,0.00783,3369,0.19459,97,0.0056,8168,0.47178,3045,0.17588,0.40581,0.41635,0.02754,13477,13477,0.77843,1.05503,11791,0.92305,6039,0.47276,5838,0.45702,5428,0.42493,5247,0.41076,4969,0.38899,0.4705,"MMETSP1347","Aplanochytrium_stocchinoi_SRR1300413",124,101,204,429,0.289044289,10761790,10755056,99.94,12390084
"591","SRR1300414","MMETSP1349","7/22/15","12/16/15",21463006,2146300600,21463006,100,1138,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300414","SRX554219",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621504","SAMN02740281","simple",215587,"Aplanochytrium stocchinoi",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","BAAC9B7E513BAED00FC81A7D1089D724","42CA3D8D592DD4D31901CF6B1FA2C54B","JackieCollier","Stramenopila(SAR,Chromalveolata)","Labyrinthista","Labyrinthulea","Thraustochytriales","Thraustochytriaceae","Aplanochytrium","stocchinoi","GSBS06","/mnt/scratch/ljcohen/mmetsp/Aplanochytrium_stocchinoi/SRR1300414/trinity/trinity_out/Aplanochytrium_stocchinoi_SRR1300414.Trinity.fixed.fa",19149,201,6476,17444119,910.96762,0,7303,0,9060,59.97772,408,963,1351,1781,2451,0.39405,0.01251,0.00676,1.98001,0,0,0.17462,21453339,20743089,0.96689,19484132,0.90821,1258957,8516,144201,0.00827,4441,0.23192,107,0.00559,8245,0.43057,4101,0.21416,0.39807,0.40817,0.02366,15078,15078,0.7874,1.07762,12663,0.90502,6646,0.47499,6331,0.45247,5829,0.4166,5590,0.39951,5232,0.37393,0.47021,"MMETSP1349","Aplanochytrium_stocchinoi_SRR1300414",144,101,184,429,0.335664336,21463006,21453339,99.95,14731356
"592","SRR1300415","MMETSP1094","7/22/15","12/16/15",17806006,1780600600,17806006,100,1083,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300415","SRX554220",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621505","SAMN02739976","simple",156173,"Haptolina brevifila",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","0032CD0CC542E22A8453F0793CC0C49E","67A43DD4F2F65795B16D89289E6F4CC1","DavidCaron","Haptophyta(Hacrobia,Chromalveolata)","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiaceae","Chrysochromulina","brevifilum","UTEXLB985","/mnt/scratch/ljcohen/mmetsp/Haptolina_brevifila/SRR1300415/trinity/trinity_out/Haptolina_brevifila_SRR1300415.Trinity.fixed.fa",85348,201,14430,50754188,594.67343,0,12291,7,29474,82.44967,269,478,793,1261,2248,0.59996,0.0132,0.00629,2.13939,0,0,0.1168,17804801,15168878,0.85195,12202641,0.68536,2966237,40220,592585,0.01168,26718,0.31305,535,0.00627,68498,0.80257,2414,0.02828,0.29686,0.3714,0.39697,44582,44582,0.52236,1.10095,35082,0.86635,18145,0.44809,16489,0.4072,14381,0.35514,13623,0.33642,12444,0.3073,0.43578,"MMETSP1094","Haptolina_brevifila_SRR1300415",186,99,144,429,0.433566434,17806006,17804801,99.99,52488493
"593","SRR1300416","MMETSP1098","7/22/15","12/16/15",25445474,2544547400,25445474,100,1503,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300416","SRX554221",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621506","SAMN02740021","simple",89044,"Spumella elongata",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","D351CE3443807EA05486FFDEE0340737","15D1120DF4120856118F66B04123C2DD","DavidCaron","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Chrysophyceae","Chromulinales","Chromulinaceae","Spumella","elongata","CCAP955/1","/mnt/scratch/ljcohen/mmetsp/Spumella_elongata/SRR1300416/trinity/trinity_out/Spumella_elongata_SRR1300416.Trinity.fixed.fa",56769,201,15432,32562595,573.59818,0,7216,5,17525,90.94742,249,419,784,1545,3215,0.54722,0.00996,0.00598,2.08025,0,0,0.11307,25415813,22225845,0.87449,18112509,0.71265,4113336,26443,307889,0.00946,15273,0.26904,299,0.00527,43534,0.76686,1293,0.02278,0.23148,0.41348,0.49573,25767,25767,0.45389,0.87732,20958,0.71359,10554,0.35935,9702,0.33034,8466,0.28825,7946,0.27055,7244,0.24665,0.40827,"MMETSP1098","Spumella_elongata_SRR1300416",275,38,116,429,0.641025641,25445474,25415813,99.88,31961644
"594","SRR1300417","MMETSP1104","7/22/15","12/17/15",11182199,1118219900,11182199,100,665,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300417","SRX554222",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621508","SAMN02740550","simple",33652,"Cafeteria",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","AC1F4358C7D5260800ADC1AB03C3EBCF","98FA6E616E94CD869B74F7805B53361F","DavidCaron","Stramenopila(SAR,Chromalveolata)","Bicosoecida","Bicosoecophyceae","Bicosoecales","Cafeteriaceae","Cafeteria","sp.","CaronLabIsolate","/mnt/scratch/ljcohen/mmetsp/Cafeteria/SRR1300417/trinity/trinity_out/Cafeteria_SRR1300417.Trinity.fixed.fa",28914,201,15253,19777703,684.01823,0,5548,6,13995,94.268,298,575,965,1512,2703,0.66267,0.02446,0.00365,2.19864,0,0,0.12245,11174800,10363553,0.9274,8723410,0.78063,1640143,14923,170977,0.00864,9505,0.32873,121,0.00418,20776,0.71854,931,0.0322,0.37127,0.45595,0.47257,17435,17435,0.603,1.07577,13966,0.86173,7263,0.44814,6661,0.411,5854,0.3612,5558,0.34294,5168,0.31887,0.44074,"MMETSP1104","Cafeteria_SRR1300417",231,95,103,429,0.538461538,11182199,11174800,99.93,19753553
"595","SRR1300418","MMETSP1107","7/22/15","12/17/15",18694275,1869427500,18694275,100,1047,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300418","SRX554223",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621507","SAMN02740551","simple",36770,"Paraphysomonas vestita",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","0BD47763D0E3B34D74DFC5B6C09BA16E","E427DFC4C8619AB807CDB1F724B7B0A3","DavidCaron","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Chrysophyceae","Ochromonadales","Synuraceae","Paraphysomonas","vestita","GFlagA","/mnt/scratch/ljcohen/mmetsp/Paraphysomonas_vestita/SRR1300418/trinity/trinity_out/Paraphysomonas_vestita_SRR1300418.Trinity.fixed.fa",25829,201,9040,17657543,683.63247,0,4958,0,12008,89.977,306,574,942,1474,2504,0.28135,0.02776,0.02057,1.19665,0,0,0.11153,18693589,17840664,0.95437,16242160,0.86886,1598504,16651,120407,0.00682,8273,0.3203,50,0.00194,14863,0.57544,1595,0.06175,0.44486,0.50382,0.32982,18648,18648,0.72198,1.17936,14010,0.88604,7533,0.47641,6705,0.42405,5659,0.35789,5221,0.33019,4562,0.28852,0.43471,"MMETSP1107","Paraphysomonas_vestita_SRR1300418",199,83,147,429,0.463869464,18694275,18693589,100,15170683
"596","SRR1300419","MMETSP1114","7/22/15","12/17/15",18960925,1896092500,18960925,100,1174,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300419","SRX554224",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621509","SAMN02740552","simple",312471,"Neobodo designis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","417017B63FFA807849E4EFA69FD8D2FB","7006E35889DC5C10CD49C196E7735924","DavidCaron","","Unknown","Kinetoplastea","","Bodonidae","Neobodo","designis","CCAP1951/1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29725,29725,0.61453,0.99285,23636,0.78947,12623,0.42162,11463,0.38288,9899,0.33064,9281,0.31,8478,0.28318,0.4354,"MMETSP1114","Neobodo_designis_SRR1300419",201,44,184,429,0.468531469,18960925,18959660,99.99,32669306
"597","SRR1300420","MMETSP1082","7/22/15","12/17/15",24861010,2486101000,24861010,100,1558,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300420","SRX554225",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621510","SAMN02740549","simple",38832,"Micromonas",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","7FC7DA784134EB66424FA000174601CD","1C9A9FC96A15F81280B2CBEC99719BE6","AlexandraWorden","Viridiplantae(Archaeplastida)","Chlorophyta","Prasinophyceae","Mamiellales","Mamiellaceae","Micromonas","sp.","NEPCC29","/mnt/scratch/ljcohen/mmetsp/Micromonas/SRR1300420/trinity/trinity_out/Micromonas_SRR1300420.Trinity.fixed.fa",12238,201,16390,19594657,1601.13229,0,6677,43,9192,76.91319,788,1613,2497,3590,6112,0.62751,0.00541,-1e-05,2.28741,0,0,0.23505,24856981,23533991,0.94678,20571376,0.82759,2962615,9841,325448,0.01661,5020,0.4102,101,0.00825,3233,0.26418,1062,0.08678,0.45234,0.47429,0.13704,10912,10912,0.89165,1.22717,7725,0.86876,4134,0.46491,3712,0.41745,3240,0.36437,3037,0.34154,2747,0.30893,0.46378,"MMETSP1082","Micromonas_SRR1300420",280,56,93,429,0.652680653,24861010,24856981,99.98,20656866
"598","SRR1300421","MMETSP1084","7/22/15","12/17/15",29101459,2910145900,29101459,100,1835,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300421","SRX554226",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621511","SAMN02740138","simple",38832,"Micromonas",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","0804D4E28E0FA0BCC4F5D0B0209D3EB1","A82C3FA33FD0C9AAB7D78F73BAD4BBEF","AlexandraWorden","","Unknown","Unknown","","Unknown","Micromonas","sp.","RCC472","/mnt/scratch/ljcohen/mmetsp/Micromonas/SRR1300421/trinity/trinity_out/Micromonas_SRR1300421.Trinity.fixed.fa",14629,201,15623,18093249,1236.80696,0,6494,13,10102,80.71857,572,1221,1913,2793,4583,0.63892,0.0079,0.00085,2.303,0,0,0.19229,29097293,27647223,0.95016,24035339,0.82603,3611884,11105,257286,0.01422,6023,0.41172,100,0.00684,4935,0.33734,1345,0.09194,0.42956,0.44671,0.0523,12218,12218,0.83519,1.26076,8557,0.88298,4625,0.47725,4144,0.42761,3539,0.36518,3318,0.34238,2988,0.30833,0.45937,"MMETSP1084","Micromonas_SRR1300421",268,56,105,429,0.624708625,29101459,29097293,99.99,15273211
"599","SRR1300422","MMETSP1085","7/22/15","12/17/15",18277138,1827713800,18277138,100,1120,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300422","SRX554227",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621512","SAMN02740170","simple",41879,"Pycnococcus",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","C8AFF3E3118E2D9D5C22B8791CBF6A71","654C28F6049C335A5F4EA69FCC9420D6","AlexandraWorden","Viridiplantae(Archaeplastida)","Chlorophyta","Prasinophyceae","Pseudoscourfieldiales","Pyncnococcaceae","Pycnococcus","sp","CCMP1998","/mnt/scratch/ljcohen/mmetsp/Pycnococcus/SRR1300422/trinity/trinity_out/Pycnococcus_SRR1300422.Trinity.fixed.fa",9469,201,13406,12412033,1310.80716,0,4752,5,6902,79.74311,672,1321,1907,2700,4321,0.61732,0.01631,0.01564,1.83211,0,0,0.21457,18264299,17260870,0.94506,15360143,0.84099,1900727,5266,128712,0.01037,3210,0.339,79,0.00834,2425,0.2561,969,0.10233,0.44493,0.47433,0.05588,8477,8477,0.89524,1.0554,6624,0.8247,3451,0.42966,3236,0.40289,2944,0.36653,2809,0.34973,2611,0.32507,0.47075,"MMETSP1085","Pycnococcus_SRR1300422",285,38,106,429,0.664335664,18277138,18264299,99.93,11071725
"600","SRR1300423","MMETSP1090","7/22/15","12/17/15",22151133,2215113300,22151133,100,1380,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300423","SRX554228",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621513","SAMN02740052","simple",37098,"Isochrysis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","18404D8E4F287771FBE08AEDE5CF4079","6B4C99FAF5D3611378646B3DF1CED825","AlexandraWorden","Haptophyta(Hacrobia,Chromalveolata)","Haptophyta","Prymnesiophyceae","Isochrysidales","Isochrysidaceae","Isochrysis","sp.","CCMP1244","/mnt/scratch/ljcohen/mmetsp/Isochrysis/SRR1300423/trinity/trinity_out/Isochrysis_SRR1300423.Trinity.fixed.fa",37438,201,13667,24628987,657.86065,0,6826,4,17358,87.04005,297,569,891,1319,2221,0.67622,0.00942,0.00391,2.3428,0,0,0.11851,22140770,20181765,0.91152,16407216,0.74104,3774549,19696,341003,0.01385,14233,0.38018,244,0.00652,21990,0.58737,2787,0.07444,0.30526,0.34104,0.28775,26570,26570,0.70971,1.04854,21571,0.85126,11143,0.43974,10326,0.4075,9161,0.36152,8705,0.34353,7908,0.31208,0.4388,"MMETSP1090","Isochrysis_SRR1300423",174,97,158,429,0.405594406,22151133,22140770,99.95,23579888
